claim_id,policy_id,insured_id,vehicle_id,driver_id,provider_id,line_of_business,coverage,claim_type,channel,city,branch,vehicle_year,vehicle_age,claim_amount,estimated_damage_amount,paid_amount,claim_status,sum_insured,deductible,incidents_last_12_months,incidents_last_18_months,vehicle_incidents_last_18_months,driver_incidents_last_18_months,prior_rc_claims,days_since_policy_start,days_until_policy_end,days_between_occurrence_report,occurred_at,submitted_at,is_night_claim,documents_complete,missing_critical_document,documents_inconsistent,beneficiary_type,provider_observed_cases,provider_watchlist,accident_dynamics,unidentified_third_party,narrative_similarity_max,narrative_group,customer_segment,customer_tenure_months,customer_policies_count,customer_delinquent,customer_score_simulated,report_narrative,fraud_label,fraud_probability,ml_risk_score,model_version
CLM-00632,POL-20727,CUST-401,VEH-701,DRV-301,PROV-21,vehicles,Robo parcial,theft,callcenter,Ambato,Costa,2006,20,33153,16856,0,Reserva,50322,677,2,2,1,4,1,39,44,9,2026-05-03T19:23:49.288466+00:00,2026-05-12T19:23:49.288466+00:00,1,1,0,1,Clinica,7,0,normal,0,0.83,NARR-1,Preferente,10,1,0,424,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9738,97,sklearn-random-forest-v1
CLM-00633,POL-20744,CUST-402,VEH-702,DRV-302,PROV-22,vehicles,Robo parcial,theft,web,Manta,Austro,2010,16,27995,11678,0,Reserva,94555,829,5,6,1,2,1,7,350,6,2026-05-05T19:23:49.288466+00:00,2026-05-11T19:23:49.288466+00:00,1,0,1,0,Perito,3,0,volcadura,0,0.79,NARR-2,Retail,4,2,0,427,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9462,95,sklearn-random-forest-v1
CLM-00634,POL-20761,CUST-1129,VEH-2357,DRV-1159,PROV-103,vehicles,Incendio,fire,broker,Ambato,Austro,2018,8,10645,8811,6319,Pago Parcial,33410,670,2,2,1,0,0,681,718,0,2026-05-03T19:23:49.288466+00:00,2026-05-03T19:23:49.288466+00:00,0,1,0,0,Perito,0,0,posterior,0,0.63,NARR-733,Retail,73,2,0,662,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0095,1,sklearn-random-forest-v1
CLM-00635,POL-20778,CUST-1142,VEH-2386,DRV-1182,PROV-114,vehicles,Otros danos,other,broker,Guayaquil,Costa,2016,10,7120,9183,5014,Reserva,15523,1062,2,2,1,0,0,665,470,0,2026-05-03T19:23:49.288466+00:00,2026-05-03T19:23:49.288466+00:00,0,1,0,0,Clinica,2,0,normal,0,0.61,NARR-734,Preferente,56,4,0,639,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0932,9,sklearn-random-forest-v1
CLM-00636,POL-20795,CUST-405,VEH-705,DRV-300,PROV-25,vehicles,Atencion medica,injury,web,Quito,Norte,2003,23,42517,18603,0,Reserva,152319,470,5,6,4,1,0,21,415,3,2026-03-03T19:23:49.288466+00:00,2026-03-06T19:23:49.288466+00:00,1,0,1,1,Taller,8,0,volcadura,0,0.74,NARR-5,Preferente,13,1,1,431,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9894,99,sklearn-random-forest-v1
CLM-00637,POL-20812,CUST-1168,VEH-2444,DRV-1228,PROV-136,vehicles,Incendio,fire,web,Cuenca,Norte,2024,2,8478,7058,4765,Reserva,29747,560,1,1,1,1,0,813,66,1,2026-03-11T19:23:49.288466+00:00,2026-03-12T19:23:49.288466+00:00,0,1,0,0,Perito,1,0,posterior,0,0.26,NARR-736,Pyme,69,2,0,740,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0888,9,sklearn-random-forest-v1
CLM-00638,POL-20829,CUST-400,VEH-707,DRV-302,PROV-21,vehicles,Atencion medica,injury,callcenter,Quito,Norte,2003,23,19972,11246,14544,Liquidado,65871,672,4,5,2,3,1,36,137,10,2026-01-16T19:23:49.288466+00:00,2026-01-26T19:23:49.288466+00:00,0,1,0,0,Taller,8,1,normal,0,0.83,NARR-1,Pyme,2,1,0,587,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.5481,55,sklearn-random-forest-v1
CLM-00639,POL-20846,CUST-1194,VEH-2502,DRV-1274,PROV-158,vehicles,Otros danos,other,app,Quito,Costa,2023,3,14117,13002,11218,Liquidado,44773,651,1,1,1,0,0,735,620,2,2026-04-06T19:23:49.288466+00:00,2026-04-08T19:23:49.288466+00:00,0,1,0,0,Asegurado,2,0,volcadura,0,0.57,NARR-738,Retail,49,1,0,814,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0043,0,sklearn-random-forest-v1
CLM-00640,POL-20863,CUST-402,VEH-700,DRV-304,PROV-23,vehicles,Choque,collision,web,Cuenca,Sierra Centro,2009,17,6102,3781,0,Reserva,22769,722,5,5,3,2,0,34,178,2,2026-05-03T19:23:49.288466+00:00,2026-05-05T19:23:49.288466+00:00,1,0,1,0,Asegurado,8,0,volcadura,1,0.74,NARR-3,Pyme,3,1,0,423,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9717,97,sklearn-random-forest-v1
CLM-00641,POL-20880,CUST-1220,VEH-2560,DRV-1320,PROV-100,vehicles,Incendio,fire,app,Ambato,Norte,2009,17,29711,25809,16521,Liquidado,94449,585,0,2,0,1,0,576,595,3,2026-04-11T19:23:49.288466+00:00,2026-04-14T19:23:49.288466+00:00,0,1,0,0,Perito,2,0,volcadura,0,0.41,NARR-740,Preferente,78,2,0,784,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0753,8,sklearn-random-forest-v1
CLM-00642,POL-20897,CUST-1233,VEH-2589,DRV-1343,PROV-111,vehicles,Vidrios,glass,web,Manta,Costa,2015,11,4112,4483,3691,Pago Parcial,15443,690,0,1,0,0,1,194,625,0,2026-05-18T19:23:49.288466+00:00,2026-05-18T19:23:49.288466+00:00,0,1,0,0,Perito,0,0,frontal,0,0.31,NARR-741,Preferente,88,3,0,763,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0117,1,sklearn-random-forest-v1
CLM-00643,POL-20914,CUST-405,VEH-703,DRV-302,PROV-20,vehicles,Robo parcial,theft,web,Guayaquil,Costa,2002,24,34182,16897,0,Reserva,86379,447,3,3,2,2,0,1,283,8,2026-03-25T19:23:49.288466+00:00,2026-04-02T19:23:49.288466+00:00,0,0,1,1,Perito,5,0,posterior,0,0.95,NARR-0,Preferente,3,1,0,467,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9818,98,sklearn-random-forest-v1
CLM-00644,POL-20931,CUST-1259,VEH-2647,DRV-1389,PROV-133,vehicles,Vidrios,glass,broker,Guayaquil,Costa,2018,8,7687,9310,6395,Pago Parcial,13386,888,2,2,1,0,1,146,228,1,2026-05-13T19:23:49.288466+00:00,2026-05-14T19:23:49.288466+00:00,0,1,0,0,Asegurado,2,0,posterior,0,0.28,NARR-743,Pyme,38,1,0,828,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0099,1,sklearn-random-forest-v1
CLM-00645,POL-20948,CUST-400,VEH-705,DRV-304,PROV-22,vehicles,Atencion medica,injury,callcenter,Guayaquil,Austro,2009,17,3660,2247,0,Reserva,10960,625,5,5,3,3,1,8,264,6,2026-03-09T19:23:49.288466+00:00,2026-03-15T19:23:49.288466+00:00,0,0,1,0,Perito,4,0,normal,0,0.85,NARR-2,Preferente,2,2,0,457,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9516,95,sklearn-random-forest-v1
CLM-00646,POL-20965,CUST-1285,VEH-2705,DRV-1435,PROV-155,vehicles,Otros danos,other,app,Cuenca,Sierra Centro,2006,20,7915,9038,7037,Liquidado,12506,1024,2,2,1,1,1,310,671,0,2026-02-16T19:23:49.288466+00:00,2026-02-16T19:23:49.288466+00:00,0,1,0,0,Perito,1,0,posterior,0,0.66,NARR-745,Retail,63,1,0,770,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0346,3,sklearn-random-forest-v1
CLM-00647,POL-20982,CUST-1298,VEH-2734,DRV-1458,PROV-166,vehicles,Vidrios,glass,app,Cuenca,Sierra Centro,2006,20,25008,19757,0,Reserva,25258,1079,2,2,1,1,0,322,6,0,2026-04-01T19:23:49.288466+00:00,2026-04-01T19:23:49.288466+00:00,0,1,0,1,Perito,1,1,illogical,0,0.48,NARR-746,Retail,39,1,0,769,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9099,91,sklearn-random-forest-v1
CLM-00648,POL-20999,CUST-1311,VEH-2763,DRV-1481,PROV-177,vehicles,Otros danos,other,web,Manta,Austro,2017,9,21879,17213,12234,Liquidado,50047,999,2,2,1,1,0,736,567,3,2026-05-17T19:23:49.288466+00:00,2026-05-20T19:23:49.288466+00:00,0,1,0,0,Taller,1,0,posterior,0,0.28,NARR-747,Preferente,65,5,0,784,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0094,1,sklearn-random-forest-v1
CLM-00649,POL-21016,CUST-404,VEH-700,DRV-303,PROV-20,vehicles,Responsabilidad Civil,collision,broker,Quito,Sierra Centro,2009,17,5896,3551,0,Reserva,13950,894,3,3,3,2,4,38,605,8,2026-01-28T19:23:49.288466+00:00,2026-02-05T19:23:49.288466+00:00,0,0,1,0,Clinica,3,0,frontal,0,0.88,NARR-0,Pyme,7,2,0,489,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9917,99,sklearn-random-forest-v1
CLM-00650,POL-21033,CUST-1337,VEH-2821,DRV-1527,PROV-119,vehicles,Vidrios,glass,app,Cuenca,Norte,2019,7,11876,12168,7809,Reserva,25349,795,1,1,1,0,0,248,188,0,2026-01-13T19:23:49.288466+00:00,2026-01-13T19:23:49.288466+00:00,1,1,0,0,Clinica,0,0,volcadura,0,0.63,NARR-749,Retail,38,5,0,735,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0738,7,sklearn-random-forest-v1
CLM-00651,POL-21050,CUST-1350,VEH-2850,DRV-1550,PROV-130,vehicles,Otros danos,other,web,Cuenca,Sierra Centro,2021,5,14150,15027,8446,Liquidado,49748,941,2,2,1,0,0,406,584,1,2026-02-06T19:23:49.288466+00:00,2026-02-07T19:23:49.288466+00:00,0,1,0,0,Perito,1,0,multiple,0,0.26,NARR-750,Retail,34,3,0,694,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0081,1,sklearn-random-forest-v1
CLM-00652,POL-21067,CUST-1363,VEH-2879,DRV-1573,PROV-141,vehicles,Otros danos,other,broker,Ambato,Costa,2008,18,19485,14744,12376,Liquidado,66303,511,1,1,0,1,0,224,651,3,2026-02-27T19:23:49.288466+00:00,2026-03-02T19:23:49.288466+00:00,1,1,0,0,Asegurado,1,0,posterior,0,0.25,NARR-751,Retail,72,1,0,804,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0149,1,sklearn-random-forest-v1
CLM-00653,POL-21084,CUST-1376,VEH-2908,DRV-1596,PROV-152,vehicles,Incendio,fire,app,Manta,Costa,2006,20,15562,20056,0,Reserva,32732,787,1,1,0,1,0,603,600,2,2025-11-29T19:23:49.288466+00:00,2025-12-01T19:23:49.288466+00:00,0,1,0,0,Perito,2,0,posterior,0,0.57,NARR-752,Preferente,34,4,0,799,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.7746,77,sklearn-random-forest-v1
CLM-00654,POL-21101,CUST-1389,VEH-2937,DRV-1619,PROV-163,vehicles,Incendio,fire,app,Manta,Sierra Centro,2021,5,2482,2244,1541,Reserva,5212,534,1,1,0,0,1,140,305,3,2026-03-27T19:23:49.289466+00:00,2026-03-30T19:23:49.289466+00:00,0,1,0,0,Taller,2,0,volcadura,0,0.43,NARR-753,Preferente,90,5,0,748,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0589,6,sklearn-random-forest-v1
CLM-00655,POL-21118,CUST-1402,VEH-2966,DRV-1642,PROV-174,vehicles,Vidrios,glass,broker,Manta,Austro,2007,19,15627,19937,0,Reserva,28121,997,0,0,0,1,1,656,602,3,2026-05-01T19:23:49.289466+00:00,2026-05-04T19:23:49.289466+00:00,0,1,0,0,Clinica,2,0,normal,0,0.2,NARR-754,Preferente,42,2,0,742,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.6819,68,sklearn-random-forest-v1
CLM-00656,POL-21135,CUST-1415,VEH-2995,DRV-1665,PROV-105,vehicles,Otros danos,other,web,Guayaquil,Sierra Centro,2014,12,16484,13043,12098,Reserva,35674,931,0,2,1,1,0,359,155,0,2026-04-28T19:23:49.289466+00:00,2026-04-28T19:23:49.289466+00:00,0,1,0,0,Taller,0,0,frontal,0,0.53,NARR-755,Retail,25,3,0,792,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0309,3,sklearn-random-forest-v1
CLM-00657,POL-21152,CUST-1428,VEH-3024,DRV-1688,PROV-116,vehicles,Dano propio,collision,app,Guayaquil,Costa,2019,7,5219,6899,2922,Reserva,18673,811,1,1,1,1,0,349,200,3,2026-04-26T19:23:49.289466+00:00,2026-04-29T19:23:49.289466+00:00,0,1,0,0,Taller,2,0,frontal,0,0.43,NARR-756,Preferente,59,2,0,654,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0323,3,sklearn-random-forest-v1
CLM-00658,POL-21169,CUST-406,VEH-700,DRV-302,PROV-23,vehicles,Robo parcial,theft,web,Guayaquil,Austro,2002,24,22365,9529,0,Reserva,39008,444,4,4,4,2,0,40,610,9,2026-02-13T19:23:49.289466+00:00,2026-02-22T19:23:49.289466+00:00,1,1,0,1,Asegurado,5,0,frontal,0,0.9,NARR-3,Preferente,17,1,0,508,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9747,97,sklearn-random-forest-v1
CLM-00659,POL-21186,CUST-400,VEH-701,DRV-303,PROV-24,vehicles,Robo total,theft,callcenter,Manta,Costa,2010,16,14927,9387,0,Reserva,46207,670,5,5,1,2,0,34,568,4,2026-04-22T19:23:49.289466+00:00,2026-04-26T19:23:49.289466+00:00,1,1,0,1,Clinica,3,1,normal,0,0.95,NARR-4,Pyme,8,1,0,444,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9576,96,sklearn-random-forest-v1
CLM-00660,POL-21203,CUST-1467,VEH-3111,DRV-1757,PROV-149,vehicles,Vidrios,glass,broker,Manta,Austro,2018,8,12697,13441,10707,Liquidado,29625,1001,2,2,0,0,0,758,355,2,2026-05-11T19:23:49.289466+00:00,2026-05-13T19:23:49.289466+00:00,0,1,0,0,Taller,1,0,multiple,0,0.46,NARR-759,Retail,48,4,0,698,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0,0,sklearn-random-forest-v1
CLM-00661,POL-21220,CUST-1480,VEH-3140,DRV-1780,PROV-160,vehicles,Otros danos,other,broker,Loja,Austro,2016,10,13578,17150,10110,Liquidado,36716,283,0,0,1,0,0,545,137,1,2025-11-28T19:23:49.289466+00:00,2025-11-29T19:23:49.289466+00:00,1,1,0,0,Perito,1,0,posterior,0,0.46,NARR-760,Retail,32,3,0,734,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0122,1,sklearn-random-forest-v1
CLM-00662,POL-21237,CUST-1493,VEH-3169,DRV-1803,PROV-171,vehicles,Otros danos,other,broker,Loja,Norte,2018,8,22303,20508,18117,Reserva,22526,679,0,1,0,1,0,435,2,1,2026-05-08T19:23:49.289466+00:00,2026-05-09T19:23:49.289466+00:00,1,1,0,1,Perito,2,1,illogical,0,0.34,NARR-761,Pyme,43,2,0,726,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.5497,55,sklearn-random-forest-v1
CLM-00663,POL-21254,CUST-1506,VEH-3198,DRV-1826,PROV-102,vehicles,Incendio,fire,app,Loja,Sierra Centro,2010,16,3474,3842,3105,Liquidado,8119,268,0,1,1,1,0,646,395,2,2025-12-02T19:23:49.289466+00:00,2025-12-04T19:23:49.289466+00:00,1,1,0,0,Asegurado,1,0,volcadura,0,0.45,NARR-762,Retail,65,1,0,839,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0228,2,sklearn-random-forest-v1
CLM-00664,POL-21271,CUST-1519,VEH-2027,DRV-1849,PROV-113,vehicles,Vidrios,glass,broker,Ambato,Costa,2016,10,18539,16724,11639,Reserva,62366,528,0,2,0,0,0,377,560,1,2026-03-09T19:23:49.289466+00:00,2026-03-10T19:23:49.289466+00:00,0,1,0,0,Clinica,1,0,volcadura,0,0.14,NARR-763,Retail,46,2,0,713,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.087,9,sklearn-random-forest-v1
CLM-00665,POL-21288,CUST-1532,VEH-2056,DRV-1872,PROV-124,vehicles,Vidrios,glass,broker,Quito,Austro,2014,12,16608,18153,11130,Pago Parcial,57915,817,1,1,1,0,0,623,708,0,2026-02-14T19:23:49.289466+00:00,2026-02-14T19:23:49.289466+00:00,0,1,0,0,Perito,0,0,posterior,0,0.42,NARR-764,Pyme,33,1,0,648,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0271,3,sklearn-random-forest-v1
CLM-00666,POL-21305,CUST-1545,VEH-2085,DRV-1895,PROV-135,vehicles,Otros danos,other,broker,Cuenca,Sierra Centro,2011,15,3712,3665,2837,Reserva,7224,850,0,1,0,0,1,335,572,0,2026-04-28T19:23:49.289466+00:00,2026-04-28T19:23:49.289466+00:00,0,1,0,0,Perito,1,0,posterior,0,0.27,NARR-765,Preferente,59,1,0,690,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.036,4,sklearn-random-forest-v1
CLM-00667,POL-21322,CUST-401,VEH-700,DRV-301,PROV-20,vehicles,Robo total,theft,callcenter,Quito,Austro,2002,24,15971,9381,0,Reserva,16130,298,2,2,4,1,1,24,9,8,2026-04-26T19:23:49.289466+00:00,2026-05-04T19:23:49.289466+00:00,1,1,0,1,Clinica,3,1,illogical,0,0.85,NARR-0,Preferente,6,1,0,557,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9838,98,sklearn-random-forest-v1
CLM-00668,POL-21339,CUST-1571,VEH-2143,DRV-1041,PROV-157,vehicles,Responsabilidad Civil,collision,broker,Manta,Sierra Centro,2021,5,9390,9690,7438,Reserva,13792,1093,0,1,1,0,0,119,82,3,2026-01-15T19:23:49.289466+00:00,2026-01-18T19:23:49.289466+00:00,0,1,0,0,Taller,2,0,multiple,0,0.17,NARR-767,Preferente,78,2,0,675,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0864,9,sklearn-random-forest-v1
CLM-00669,POL-21356,CUST-1584,VEH-2172,DRV-1064,PROV-168,vehicles,Otros danos,other,app,Quito,Costa,2023,3,22862,19375,14109,Reserva,58592,385,0,2,0,0,1,658,36,3,2025-12-03T19:23:49.289466+00:00,2025-12-06T19:23:49.289466+00:00,0,1,0,0,Perito,1,0,posterior,0,0.27,NARR-768,Pyme,52,3,0,743,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0986,10,sklearn-random-forest-v1
CLM-00670,POL-21373,CUST-1597,VEH-2201,DRV-1087,PROV-179,vehicles,Vidrios,glass,web,Quito,Costa,2013,13,8880,10768,6178,Pago Parcial,30767,501,1,1,0,0,0,723,204,2,2026-01-28T19:23:49.289466+00:00,2026-01-30T19:23:49.289466+00:00,1,1,0,0,Perito,0,0,volcadura,0,0.33,NARR-769,Preferente,49,2,0,812,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0112,1,sklearn-random-forest-v1
CLM-00671,POL-21390,CUST-1610,VEH-2230,DRV-1110,PROV-110,vehicles,Choque,collision,web,Loja,Norte,2024,2,15291,14284,9457,Liquidado,33512,264,2,2,0,1,1,519,108,0,2026-02-12T19:23:49.289466+00:00,2026-02-12T19:23:49.289466+00:00,0,1,0,0,Perito,2,0,multiple,0,0.51,NARR-770,Retail,68,1,0,729,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.008,1,sklearn-random-forest-v1
CLM-00672,POL-21407,CUST-1623,VEH-2259,DRV-1133,PROV-121,vehicles,Incendio,fire,web,Cuenca,Sierra Centro,2010,16,2750,2200,1687,Pago Parcial,5946,309,0,0,0,0,0,280,400,0,2026-02-17T19:23:49.289466+00:00,2026-02-17T19:23:49.289466+00:00,0,1,0,0,Asegurado,0,0,multiple,0,0.41,NARR-771,Retail,79,4,0,656,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0152,2,sklearn-random-forest-v1
CLM-00673,POL-21424,CUST-400,VEH-706,DRV-302,PROV-20,vehicles,Atencion medica,injury,web,Cuenca,Sierra Centro,2003,23,8114,5333,0,Reserva,22542,1063,5,5,2,2,0,27,422,4,2025-12-11T19:23:49.289466+00:00,2025-12-15T19:23:49.289466+00:00,1,0,1,0,Clinica,4,0,multiple,0,0.82,NARR-0,Retail,7,1,0,424,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9822,98,sklearn-random-forest-v1
CLM-00674,POL-21441,CUST-1649,VEH-2317,DRV-1179,PROV-143,vehicles,Vidrios,glass,broker,Cuenca,Norte,2019,7,15509,18461,10102,Liquidado,55850,710,2,2,0,1,1,811,395,0,2026-01-10T19:23:49.289466+00:00,2026-01-10T19:23:49.289466+00:00,1,1,0,0,Taller,1,0,posterior,0,0.49,NARR-773,Preferente,30,2,0,647,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0084,1,sklearn-random-forest-v1
CLM-00675,POL-21458,CUST-1662,VEH-2346,DRV-1202,PROV-154,vehicles,Choque,collision,web,Manta,Sierra Centro,2007,19,2601,2653,1478,Liquidado,4068,659,1,1,0,1,0,347,222,1,2026-01-16T19:23:49.289466+00:00,2026-01-17T19:23:49.289466+00:00,0,1,0,0,Clinica,0,0,volcadura,0,0.11,NARR-774,Preferente,54,1,0,794,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0229,2,sklearn-random-forest-v1
CLM-00676,POL-21475,CUST-403,VEH-700,DRV-300,PROV-23,vehicles,Atencion medica,injury,callcenter,Ambato,Costa,2003,23,42220,20502,0,Reserva,42642,358,5,5,3,3,0,35,2,2,2026-02-03T19:23:49.289466+00:00,2026-02-05T19:23:49.289466+00:00,0,0,1,1,Asegurado,3,1,illogical,0,0.79,NARR-3,Pyme,2,1,1,507,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9867,99,sklearn-random-forest-v1
CLM-00677,POL-21492,CUST-1688,VEH-2404,DRV-1248,PROV-176,vehicles,Otros danos,other,broker,Quito,Austro,2007,19,8480,7233,6246,Pago Parcial,14653,266,0,2,0,0,1,712,328,0,2026-01-18T19:23:49.289466+00:00,2026-01-18T19:23:49.289466+00:00,0,1,0,0,Asegurado,0,0,normal,0,0.68,NARR-776,Retail,61,4,0,772,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0261,3,sklearn-random-forest-v1
CLM-00678,POL-21509,CUST-1701,VEH-2433,DRV-1271,PROV-107,vehicles,Vidrios,glass,app,Loja,Costa,2020,6,12196,12262,0,Reserva,39349,298,1,1,0,1,1,548,611,3,2026-02-06T19:23:49.289466+00:00,2026-02-09T19:23:49.289466+00:00,0,1,0,0,Asegurado,0,0,frontal,0,0.13,NARR-777,Pyme,33,4,0,689,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.7642,76,sklearn-random-forest-v1
CLM-00679,POL-21526,CUST-1714,VEH-2462,DRV-1294,PROV-118,vehicles,Otros danos,other,broker,Manta,Norte,2009,17,6662,6097,5344,Liquidado,22480,373,0,0,0,0,1,68,279,3,2026-05-03T19:23:49.289466+00:00,2026-05-06T19:23:49.289466+00:00,0,1,0,0,Perito,1,0,multiple,0,0.62,NARR-778,Preferente,61,4,0,651,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0325,3,sklearn-random-forest-v1
CLM-00680,POL-21543,CUST-1727,VEH-2491,DRV-1317,PROV-129,vehicles,Vidrios,glass,web,Cuenca,Austro,2020,6,24832,19308,15680,Pago Parcial,42519,765,0,1,1,0,0,716,102,0,2026-02-23T19:23:49.289466+00:00,2026-02-23T19:23:49.289466+00:00,0,1,0,0,Asegurado,2,0,normal,0,0.36,NARR-779,Preferente,74,3,0,813,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0207,2,sklearn-random-forest-v1
CLM-00681,POL-21560,CUST-1740,VEH-2520,DRV-1340,PROV-140,vehicles,Otros danos,other,web,Guayaquil,Costa,2008,18,17877,19959,14841,Reserva,33744,948,0,2,1,1,1,741,621,2,2026-03-08T19:23:49.289466+00:00,2026-03-10T19:23:49.289466+00:00,0,1,0,0,Clinica,2,0,normal,0,0.67,NARR-780,Pyme,51,2,0,724,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1092,11,sklearn-random-forest-v1
CLM-00682,POL-21577,CUST-1753,VEH-2549,DRV-1363,PROV-151,vehicles,Vidrios,glass,app,Guayaquil,Sierra Centro,2025,1,5961,5845,3893,Pago Parcial,14920,505,2,2,1,0,1,543,46,1,2026-02-22T19:23:49.289466+00:00,2026-02-23T19:23:49.289466+00:00,0,1,0,0,Asegurado,2,0,volcadura,0,0.18,NARR-781,Preferente,79,1,0,638,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0175,2,sklearn-random-forest-v1
CLM-00683,POL-21594,CUST-1766,VEH-2578,DRV-1386,PROV-162,vehicles,Vidrios,glass,web,Ambato,Sierra Centro,2010,16,1643,1595,1163,Pago Parcial,6240,959,1,2,0,1,0,343,280,0,2026-05-03T19:23:49.289466+00:00,2026-05-03T19:23:49.289466+00:00,0,1,0,0,Clinica,2,0,multiple,0,0.18,NARR-782,Preferente,74,1,0,684,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0235,2,sklearn-random-forest-v1
CLM-00684,POL-21611,CUST-1779,VEH-2607,DRV-1409,PROV-173,vehicles,Choque,collision,broker,Ambato,Norte,2018,8,4626,3561,2568,Liquidado,13049,412,2,2,0,0,1,692,437,0,2026-05-25T19:23:49.289466+00:00,2026-05-25T19:23:49.289466+00:00,0,1,0,0,Asegurado,0,0,frontal,0,0.5,NARR-783,Retail,73,2,0,747,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0151,2,sklearn-random-forest-v1
CLM-00685,POL-21628,CUST-405,VEH-700,DRV-304,PROV-20,vehicles,Robo parcial,theft,callcenter,Loja,Norte,2010,16,15112,6655,0,Reserva,25715,1066,3,4,4,2,1,13,405,2,2026-05-16T19:23:49.289466+00:00,2026-05-18T19:23:49.289466+00:00,1,1,0,1,Perito,6,0,normal,0,0.9,NARR-0,Retail,15,2,0,485,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9037,90,sklearn-random-forest-v1
CLM-00686,POL-21645,CUST-1805,VEH-2665,DRV-1455,PROV-115,vehicles,Vidrios,glass,web,Loja,Austro,2009,17,12218,9190,0,Reserva,31459,1027,0,0,1,1,1,117,276,2,2025-12-19T19:23:49.289466+00:00,2025-12-21T19:23:49.289466+00:00,0,1,0,0,Perito,1,0,normal,0,0.49,NARR-785,Preferente,73,4,0,628,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.6335,63,sklearn-random-forest-v1
